1.41066,-35.15128,-15.44152,8.16371,6.99768,6.56934,-10.50746,-20.80951,22.79278,8.64048,29.14855,1.51807,-18.85126,10.49802,-19.31002,10.98478,-15.35035,20.03358,-1.35809,-13.66740,-20.71266,-4.95669,-0.60750,1.55706,14.78586,12.62687,1.30288,-10.52210,8.13886,-0.40768,AML
25.62888,-14.14929,49.15876,-4.70087,-26.68490,41.85433,-6.23813,12.26283,20.88225,-14.06430,-25.71779,-26.00801,-21.38851,-21.07097,5.26461,-14.86628,-6.02643,6.71219,-1.27136,-3.82722,-1.08870,2.37310,-1.42266,4.50187,7.03283,7.68465,3.29943,-1.58988,-3.00888,3.23844,AML
17.45484,-24.81017,44.26231,-7.99563,12.50583,-26.99083,27.04905,-8.27584,-8.18554,2.07488,-11.78789,0.22688,-14.82301,-6.03627,13.87565,28.62100,-4.58484,3.85388,-28.01943,-10.28156,1.34684,-15.96473,-6.83806,-4.07379,-7.26535,-12.43122,2.55865,0.67888,-0.96447,-8.83422,AML
16.46718,-15.78971,27.52849,-9.46149,31.31559,-38.25307,-4.22387,-12.25603,-5.13770,-12.88984,4.26056,23.05150,-24.56538,-21.89018,4.37012,-12.57357,14.47879,4.44375,25.34159,10.10393,-3.27767,13.81348,-0.11409,1.52600,1.30904,11.45617,-1.99120,6.92843,0.95122,-4.83036,AML
15.95449,-19.99834,34.45082,17.10726,-14.50000,-8.54701,-27.01150,0.89389,28.76051,-11.76166,13.04142,-2.78966,45.65967,-0.39449,10.11455,-17.37958,-13.81558,11.85395,4.01001,1.18260,12.18120,-1.93048,-5.57759,0.89426,1.70854,9.90946,1.42960,-1.36802,1.92840,1.39527,ALL
22.69096,-17.48740,-28.04279,26.80337,-12.45729,12.70422,35.32907,20.19409,43.42026,28.03737,-33.38842,1.31034,8.53059,0.31318,-16.27447,8.30542,-2.20151,-4.50588,2.22543,5.49182,3.67154,3.18315,0.89724,0.11300,0.70874,1.03628,4.03866,0.82103,1.41159,1.40004,ALL
-36.24993,13.98873,-8.69731,10.07521,6.06702,-3.39601,3.16766,13.14434,-3.47479,-5.18388,3.40564,12.55999,-1.19278,-16.64269,-1.13513,-8.16552,-2.86182,9.13140,-2.11544,-1.65381,-4.04118,-8.27478,13.88725,-6.46867,-6.30268,-11.03346,-5.79533,-7.77509,-8.97526,11.63965,ALL
-8.39115,15.12790,19.44101,2.95829,-22.04273,-2.83633,26.68091,-20.03540,-22.63130,21.34427,9.88674,-26.72314,10.60571,18.36438,-8.29309,7.01653,-3.21765,-0.41897,32.12174,-11.73635,-2.82603,-14.84928,-8.55322,-1.54760,-12.17019,-3.20949,-1.17161,-2.67537,1.79723,6.65108,ALL
-26.51901,-4.33741,2.57589,15.40911,-11.97934,-13.62027,19.93031,4.16880,-14.52326,36.86751,35.00000,-10.00268,6.45812,-9.15460,3.23033,-9.35639,13.86365,9.07996,-25.81726,3.71888,2.81411,22.70032,-0.49751,2.09589,11.06971,-9.26341,5.46549,-1.37923,1.16303,-1.02548,ALL
-42.76176,-8.09820,2.61557,32.30747,-0.97715,29.86477,-28.24694,-2.87249,0.58362,6.34361,8.31960,0.00067,-5.84564,-5.32112,-8.63529,8.81912,-8.00170,-2.43091,4.60746,-8.61119,-2.38755,-1.56138,26.66566,14.14646,-0.76358,-9.55622,-11.56440,7.79762,25.80355,-1.87404,ALL
-40.09888,-8.87177,1.01811,31.04719,0.07910,53.84438,-33.78259,-17.16748,-12.02751,12.61014,-12.25859,-8.34221,-8.59514,6.90869,1.09802,3.12679,0.96102,-0.31438,-8.90966,5.02457,-0.87295,0.66564,-16.23665,-3.44881,2.10842,9.52553,12.39162,-7.24770,-18.62786,-0.60680,ALL
-38.55923,-2.63400,-0.96642,6.82359,-6.24346,-6.70084,0.12943,0.91324,1.40658,-7.24544,4.51487,18.63370,6.57409,-7.41583,-8.10044,4.50718,2.12762,-7.38735,0.24299,2.45338,-5.38156,-5.95479,-8.53783,-18.12974,-4.92784,-1.87044,-19.20652,-11.88737,-1.42441,-1.09248,ALL
-22.75573,6.73653,-5.43334,6.99306,3.91427,-19.70499,-4.38500,3.74273,11.75673,1.47167,-2.53539,-12.67177,-9.86975,-0.60135,29.01083,9.34700,-8.74916,9.25774,16.77731,35.73244,-27.13217,0.06483,-7.58925,10.06070,6.79603,-8.95047,-6.37516,0.77175,-1.91163,-8.25000,ALL
8.93689,70.86334,4.22755,18.36399,15.89021,-1.71414,4.85739,2.87709,14.49543,9.65606,4.95516,4.39726,-16.38584,19.80715,25.74356,-19.36776,-15.44024,-20.81377,-7.11733,-2.51374,12.08333,0.52138,6.90521,-5.40902,-10.72418,0.64251,-1.74051,-2.17580,-3.63952,9.51149,ALL
74.82267,-19.58154,57.95884,13.68838,27.96193,31.84020,32.27062,10.60513,-1.79765,-17.72318,12.32117,-5.09520,-12.18040,-24.72715,9.63995,11.71596,-0.81433,-5.29879,0.06473,-3.29613,-2.20615,1.59246,-7.23078,4.51546,-0.92635,3.36828,-1.69784,1.17658,0.34013,0.21360,ALL
21.34542,-5.05505,-4.75109,-40.06641,-13.88179,26.76891,-3.51178,14.79095,-13.14283,5.30981,4.00724,25.91279,24.76236,9.83447,16.47888,8.46194,10.35401,-11.88971,-0.12854,10.54538,-5.77484,5.49665,7.47497,11.96174,-25.08974,-8.75848,11.59921,2.23139,-1.77448,-3.97470,AML
11.60662,-14.91225,-2.37736,-27.41803,-22.93560,16.20415,5.51184,9.70246,-12.25008,6.06840,-7.77350,5.27455,-0.59793,16.46637,28.51519,11.18142,2.19918,2.72308,0.09348,-7.53745,10.68860,-6.76084,9.80266,-12.05021,32.81873,8.27837,-16.24410,3.43438,1.70380,3.73056,AML
-25.15195,-18.41866,-34.77761,-23.20358,16.38368,14.12747,4.10660,-16.02977,4.89763,-9.79211,1.20161,-3.58901,-5.90134,-10.30999,5.47341,-18.59536,-0.12252,-3.37736,31.91110,-6.60007,18.59747,33.97363,-5.85942,-0.13726,0.42744,-3.43644,-3.65511,-3.14981,1.29177,-3.94807,AML
51.65889,21.67067,10.43586,-40.17398,-36.34180,4.23860,-26.40033,23.94069,7.26804,20.31741,9.00866,3.95432,-28.83705,-14.05830,-17.68126,-5.63813,-18.36472,14.46823,3.68034,-3.18907,-0.96871,1.24513,-11.79249,-5.39233,-3.68359,0.04585,0.05919,-0.69043,0.82005,-3.17628,AML
-1.94331,9.76247,-9.77229,-10.83106,43.94958,-19.34722,-26.98231,44.66179,-8.39979,7.69479,-9.19706,-29.97501,16.59539,-0.93081,-2.32510,15.28100,3.42347,-9.98997,0.90501,-21.19043,-5.55600,5.91194,-1.59520,-2.00652,1.46917,1.13863,-0.09352,-3.48613,-4.09751,0.37770,AML
-14.73243,-17.23731,3.98200,1.47956,9.86028,-7.62598,2.95341,9.49654,-6.55650,-9.55931,-5.47276,10.40563,-7.98960,-0.22532,3.80989,-5.47439,-1.15851,2.27771,8.59889,-0.18505,7.66633,-18.50085,0.97915,-9.28490,12.71695,-16.88551,34.01567,-19.98923,14.56135,-2.18582,ALL
13.16124,-18.85909,19.28977,19.01248,7.84799,-16.99442,-8.56547,10.56054,13.93641,-6.39568,7.95926,10.43202,-22.50366,33.93630,-5.44883,4.13700,36.15605,22.96320,9.73378,-2.71656,2.05155,8.60989,6.60966,-1.92997,-10.16803,8.95756,-0.80727,-0.92095,-1.10093,-2.88405,ALL
-24.70516,-29.04890,-6.56975,-3.38760,5.77410,-6.46750,-5.76664,8.38545,-6.67135,-7.58673,-0.80399,0.18065,-5.63350,-2.97920,-4.51328,-4.62095,4.51358,0.04933,1.70041,11.54332,7.72862,-7.12762,-11.80330,-2.95687,-1.27983,-6.50622,5.74012,34.52162,-1.46908,30.44419,AML
29.05770,-41.99697,28.10901,-10.33378,22.15048,-35.58558,-12.84298,-37.63122,-4.94483,38.19071,-26.77239,18.83119,-3.54057,-14.63800,7.56917,-2.53638,-1.03909,-4.25155,-1.26689,-7.18292,-1.41823,-2.22011,6.26621,3.14716,-4.01502,1.38370,-2.81672,0.63054,-3.32410,-0.09027,AML
-24.24803,-12.36591,-0.63852,9.33624,4.38989,-13.11230,10.11578,1.16080,-4.61262,-8.62224,15.05499,32.91094,0.53640,20.24749,-14.10479,2.47185,-25.68159,-15.30385,0.30833,-15.37678,-23.61457,12.84347,-11.08029,4.02802,13.52380,7.96953,6.46850,8.36580,-2.33739,-3.95048,ALL
-21.87547,-17.59626,-11.66934,-7.10989,13.31492,-13.82666,7.73907,9.38139,-15.61203,-2.92073,1.63065,0.76063,-6.89694,10.79986,-10.03472,6.03071,-13.71000,0.26747,-13.48447,13.69801,32.58313,-13.85011,-12.58520,28.06627,-5.42819,6.21098,-11.71310,-7.40509,1.96968,-9.42719,AML
22.78425,-13.74414,24.81408,-8.75558,1.36036,-0.95947,4.60278,-3.48955,-22.77888,-16.90590,-22.20091,-18.13255,3.73218,16.93926,-18.87849,-8.46295,-17.69250,1.32923,-12.41019,24.04804,-3.49395,19.84655,16.29793,-20.60399,-4.67140,-3.12871,-3.49239,-2.11014,5.72668,-0.93353,AML
22.87282,-4.22241,-41.07119,-13.40406,16.37037,-1.21637,3.06785,-31.45632,18.40655,-7.41731,19.49713,-6.97990,1.11977,2.00465,7.14355,34.06288,-16.26549,21.32536,-16.58225,-8.22828,2.85465,-1.81846,2.21012,-15.00701,-10.39933,-2.59711,7.14331,3.06329,0.92575,0.11980,AML
48.46257,9.45474,-17.96369,-29.73523,35.56577,18.38259,-2.95296,-16.64922,14.20281,8.68346,23.55089,-4.38613,6.99654,7.24220,-23.23315,-18.76553,13.87515,-8.34646,1.17450,16.00997,-12.14027,-17.57818,7.36857,4.42585,16.00377,5.25110,-2.99208,-4.24909,-0.79013,3.23672,AML
119.37725,4.00971,-53.54153,48.58535,-21.65548,-15.86530,-12.56805,-3.64128,-30.01881,-13.37616,-0.11499,2.13492,0.99318,-7.91273,2.26586,-4.90692,5.60922,-6.07991,4.32434,-0.29656,-0.45377,-1.10237,-0.99180,2.00142,0.98912,0.49791,-1.81459,-0.11509,-0.46473,-1.61581,AML
-3.97869,-23.52051,-11.35011,-11.30699,-7.59701,9.75948,9.79642,-2.28005,8.09115,-13.28815,-18.01603,-15.03299,-3.82524,10.08324,10.64989,-30.70770,6.92197,8.12566,-22.10045,-24.29390,-19.19957,-10.39218,-14.45124,7.30182,-8.01556,-11.69948,-7.85077,2.97840,7.75659,-6.96536,AML
-46.89654,-2.25361,-12.40622,-4.21152,-7.54831,-8.24938,12.11441,6.25619,-6.14756,-1.11090,3.69629,-11.52153,-5.94621,-17.36849,5.83468,-11.61711,1.40853,-5.20650,2.36483,2.38826,-3.16018,-12.14577,15.71370,-9.18498,-9.15060,33.91396,12.84856,14.45810,2.40341,-18.71453,AML
-18.75424,10.95053,-1.93556,-16.86779,-24.91382,-11.42749,1.01270,-10.27380,5.49511,-16.25670,-7.83911,-7.15365,-6.46643,-9.02481,1.41979,8.59990,5.68769,-4.13373,-7.64650,-1.08777,-10.62079,10.61415,3.84501,19.12858,-0.27652,20.54573,5.21161,-20.14107,8.88902,27.91398,ALL
-9.05872,71.02282,3.31867,0.82340,17.80472,10.87476,14.38928,-3.45576,-16.80440,-5.18533,-22.26199,17.70618,15.79571,-7.36705,-6.92232,-3.35435,-0.25490,38.09475,4.26798,-4.83451,-0.38786,2.01447,2.54656,11.24455,6.70230,4.14453,0.97028,6.33835,-5.36612,-1.72031,ALL
-7.85415,61.36216,15.15914,-2.07078,0.91702,-6.19870,-8.54700,-14.49698,6.32920,-2.64486,-9.51304,5.75602,5.21135,-6.00305,-3.09686,10.76968,21.30095,-14.98821,-7.60933,6.67449,6.66996,2.79673,-21.22114,-11.77161,2.29411,-1.56908,-1.39513,9.03645,22.46543,-8.19339,ALL
-34.29824,-17.52216,-2.43989,1.72970,-4.56975,3.96724,6.97001,4.61134,1.09707,-5.77394,6.01399,8.28538,4.25991,-13.71057,-4.06415,1.07420,8.82575,-3.33888,0.24414,1.50769,-0.62797,-6.68091,0.46067,-12.95820,-6.80892,-1.03289,-14.98498,-8.11037,-13.50527,-0.18850,ALL
-15.21693,4.89738,7.61114,-8.34287,-21.44719,-6.55509,-0.56904,-9.76011,7.86896,-18.11270,-2.83689,-2.86797,0.17190,-3.79791,-6.72899,10.64775,11.94862,-12.11267,-3.05051,-2.90448,4.23430,0.50733,0.68500,2.95888,6.98604,-7.13056,1.70212,0.07195,-9.57107,-8.09853,ALL
1.31780,17.91495,19.39656,-5.32451,-20.51095,-12.62571,-2.61296,-10.24800,14.37813,-15.73230,-2.08025,-14.18380,-5.79485,-0.36377,-8.52719,3.39269,0.21484,-10.75821,-1.11800,-6.58380,8.43951,-1.83961,16.98736,12.19762,8.47870,-16.19193,6.32719,9.17870,-22.57799,-7.71847,ALL

